,character,quote,scene,location,view,episode,date,series,file
0,PICARD ,"   Captain's log, Stardate 44143.7.   Due to a medical emergency, we   have been forced to cut short a   two-day liberty on Ogus Two and   set course for Starbase   Four-One-Six.",1    EXT. SPACE - THE ENTERPRISE (OPTICAL),SPACE - THE ENTERPRISE,EXT.,Brothers,1990-07-13,The Next Generation,177.txt
1,PICARD ,       It seems a young man's practical   joke has come dangerously close   to a lethal conclusion.,1A   INT. CORRIDOR,CORRIDOR,INT.,Brothers,1990-07-13,The Next Generation,177.txt
2,RIKER,"   Well Mister Potts, why don't we   start at the beginning?",3A   INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Brothers,1990-07-13,The Next Generation,177.txt
3,JAKE,"       It was a joke, sir. I just meant   to scare him.",3A   INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Brothers,1990-07-13,The Next Generation,177.txt
4,RIKER,"   From the beginning, please.",3A   INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Brothers,1990-07-13,The Next Generation,177.txt
5,JAKE,"    (nervously and very     quickly)   We were at the arcade, sir. I   brought this balloon with me,   filled with red pillion dye. You   see, Willie is always making fun   of me. I figured I'd get him   back. I only meant to scare him.",3A   INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Brothers,1990-07-13,The Next Generation,177.txt
6,TROI,"   Slow down, Jake.",3A   INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Brothers,1990-07-13,The Next Generation,177.txt
7,JAKE,"       We programmed the game for an   ordinary laser duel. You know,   twenty-one points. Four points   for a...",3A   INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Brothers,1990-07-13,The Next Generation,177.txt
8,RIKER,       I'm familiar with the game. Go   on.,3A   INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Brothers,1990-07-13,The Next Generation,177.txt
9,JAKE,"   We went out to the forest behind   the east arcade. I told Willie   that his laser pistol looked kind   of funny, almost like a real one.   When I went behind the trees, I   put the balloon into my vest, and   then...",3A   INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Brothers,1990-07-13,The Next Generation,177.txt
10,RIKER,   So you made your nine year-old   brother think he killed you?,3A   INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Brothers,1990-07-13,The Next Generation,177.txt
11,JAKE,"   Yes, sir.",3A   INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Brothers,1990-07-13,The Next Generation,177.txt
12,RIKER,   And then he ran away.,3A   INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Brothers,1990-07-13,The Next Generation,177.txt
13,JAKE,"   Yes, sir.",3A   INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Brothers,1990-07-13,The Next Generation,177.txt
14,RIKER,   And while he was hiding he ate   the fruit of a cove palm.,3A   INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Brothers,1990-07-13,The Next Generation,177.txt
15,JAKE,   It was just a joke. I didn't...,3A   INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Brothers,1990-07-13,The Next Generation,177.txt
16,RIKER,   I assume you are aware of the   infectious nature of the parasites   which inhabit cove palms?,3A   INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Brothers,1990-07-13,The Next Generation,177.txt
17,JAKE,"   I am now, sir.",3A   INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Brothers,1990-07-13,The Next Generation,177.txt
18,RIKER,   Are you familiar with the   condition upon which I agreed to   allow you two boys to remain on   the Enterprise when your parents   went on sabbatical?,3A   INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Brothers,1990-07-13,The Next Generation,177.txt
