,character,quote,scene,location,view,episode,date,series
0,DAX ,   That's it?,1    INT. WARDROOM,WARDROOM,INT.,,1996-10-11,Deep Space Nine
1,SISKO ,"   That's it. The ""City of B'hala,""    painted nearly twenty thousand    years ago --",1    INT. WARDROOM,WARDROOM,INT.,,1996-10-11,Deep Space Nine
2,DAX,   Hmm.,1    INT. WARDROOM,WARDROOM,INT.,,1996-10-11,Deep Space Nine
3,KIRA,"   Jadzia -- you're looking at the    most important Bajoran icon ever    painted. The only known ""proof""    that B'hala actually existed, and    all you have to say is ""hmm""?",1    INT. WARDROOM,WARDROOM,INT.,,1996-10-11,Deep Space Nine
4,DAX,"   No, it's just that you both gave    it such a build up that I thought    it would be a lot...",1    INT. WARDROOM,WARDROOM,INT.,,1996-10-11,Deep Space Nine
5,DAX ,    (delineating a larger     imaginary canvas)   ... bigger.,1    INT. WARDROOM,WARDROOM,INT.,,1996-10-11,Deep Space Nine
6,DAX,   Not that small is bad.,1    INT. WARDROOM,WARDROOM,INT.,,1996-10-11,Deep Space Nine
7,KIRA,   We've been trying to force the    Cardassian government to return    this to us since the end of the    Occupation. It's good to have it    back.,1    INT. WARDROOM,WARDROOM,INT.,,1996-10-11,Deep Space Nine
8,DAX,   I thought you said it was being    returned to the State Museum in    Ilvia.,1    INT. WARDROOM,WARDROOM,INT.,,1996-10-11,Deep Space Nine
9,SISKO,"   It will be. Tomorrow. But I    couldn't let it pass without    stealing a look.       Sometimes, being the Emissary    isn't such a bad thing.",1    INT. WARDROOM,WARDROOM,INT.,,1996-10-11,Deep Space Nine
10,SISKO,"   They were all about eleven meters    tall... made of hundreds of    stones, carved and fitted together    so tightly that they didn't need mortar.",1    INT. WARDROOM,WARDROOM,INT.,,1996-10-11,Deep Space Nine
11,KIRA,   It's said they mark the city's    place in the cosmos.,1    INT. WARDROOM,WARDROOM,INT.,,1996-10-11,Deep Space Nine
12,DAX,   Beautiful markings.,1    INT. WARDROOM,WARDROOM,INT.,,1996-10-11,Deep Space Nine
13,SISKO ,"   Supposedly, they're coordinates of    the lost city.",1    INT. WARDROOM,WARDROOM,INT.,,1996-10-11,Deep Space Nine
14,SISKO,"   But since we can't see the    markings on the other two sides,    they're impossible to decipher.",1    INT. WARDROOM,WARDROOM,INT.,,1996-10-11,Deep Space Nine
15,KIRA,   Which is why B'hala is likely to    remain lost.,1    INT. WARDROOM,WARDROOM,INT.,,1996-10-11,Deep Space Nine
16,SISKO,"       Before you pack it up, have it    scanned into the computer.",1    INT. WARDROOM,WARDROOM,INT.,,1996-10-11,Deep Space Nine
17,DAX,       You're going to study it? Maybe    try to find the lost city?,1    INT. WARDROOM,WARDROOM,INT.,,1996-10-11,Deep Space Nine
18,SISKO,"   I wouldn't get my hopes up, major.    I just like it. I want a copy for    my office.",1    INT. WARDROOM,WARDROOM,INT.,,1996-10-11,Deep Space Nine
19,KIRA,   I was just thinking about Zocal's    third prophecy. It says that only    someone touched by the Prophets    could find the ruins of B'hala.,1    INT. WARDROOM,WARDROOM,INT.,,1996-10-11,Deep Space Nine
20,DAX,       No pressure.,1    INT. WARDROOM,WARDROOM,INT.,,1996-10-11,Deep Space Nine
21,SISKO,"   Computer, magnify grid C-four.",6    INT. CAPTAIN'S OFFICE (OPTICAL),CAPTAIN'S OFFICE,INT.,,1996-10-11,Deep Space Nine
22,SISKO ,       A reflection...       Now magnify D-two.,6    INT. CAPTAIN'S OFFICE (OPTICAL),CAPTAIN'S OFFICE,INT.,,1996-10-11,Deep Space Nine
23,SISKO,   Computer. Process Sisko image    file three-seven-six. Reduce in    size seventy-five percent.,9    INT. HOLOSUITE,HOLOSUITE,INT.,,1996-10-11,Deep Space Nine
24,SISKO,   Superimpose grid D-Two.,9    INT. HOLOSUITE,HOLOSUITE,INT.,,1996-10-11,Deep Space Nine
25,SISKO,   Reverse image and enhance.,9    INT. HOLOSUITE,HOLOSUITE,INT.,,1996-10-11,Deep Space Nine
26,QUARK,"       Sorry to disturb you, Captain,   but...",9    INT. HOLOSUITE,HOLOSUITE,INT.,,1996-10-11,Deep Space Nine
27,SISKO,       But what?,9    INT. HOLOSUITE,HOLOSUITE,INT.,,1996-10-11,Deep Space Nine
28,QUARK,   It's after three in the morning.,9    INT. HOLOSUITE,HOLOSUITE,INT.,,1996-10-11,Deep Space Nine
29,SISKO,"   Three, already?",9    INT. HOLOSUITE,HOLOSUITE,INT.,,1996-10-11,Deep Space Nine
30,QUARK,   Time flies when you're having fun.,9    INT. HOLOSUITE,HOLOSUITE,INT.,,1996-10-11,Deep Space Nine
31,SISKO,       Quark -- I want you to save this    program for me.,9    INT. HOLOSUITE,HOLOSUITE,INT.,,1996-10-11,Deep Space Nine
32,QUARK,   What is it?,9    INT. HOLOSUITE,HOLOSUITE,INT.,,1996-10-11,Deep Space Nine
33,SISKO,   An ancient puzzle.,9    INT. HOLOSUITE,HOLOSUITE,INT.,,1996-10-11,Deep Space Nine
34,QUARK,"   You know, Captain, if you like    puzzles -- I have a wide    assortment of pleasure mazes.       And they all come with a surprise    in the center.",9    INT. HOLOSUITE,HOLOSUITE,INT.,,1996-10-11,Deep Space Nine
35,SISKO,"   Never mind, Quark. I'll save the    program myself.",9    INT. HOLOSUITE,HOLOSUITE,INT.,,1996-10-11,Deep Space Nine
36,QUARK,   Quark to Infirmary -- medical    emergency in Holosuite Four.,9    INT. HOLOSUITE,HOLOSUITE,INT.,,1996-10-11,Deep Space Nine
37,QUARK,   But Odo -- you said yourself the    Captain's all right.,14   INT. PROMENADE - SECOND LEVEL,PROMENADE,INT.,,1996-10-11,Deep Space Nine
38,ODO,   Lucky for you.,14   INT. PROMENADE - SECOND LEVEL,PROMENADE,INT.,,1996-10-11,Deep Space Nine
39,QUARK,   Then why am I being arrested? I    already told you it was an    accident. A minor technical    difficulty. You can't arrest    somebody for a minor technical    difficulty.,14   INT. PROMENADE - SECOND LEVEL,PROMENADE,INT.,,1996-10-11,Deep Space Nine
40,ODO,"   No, but I can arrest you for    negligence. Your own records show    your holosuites are in desperate    need of maintenance.",14   INT. PROMENADE - SECOND LEVEL,PROMENADE,INT.,,1996-10-11,Deep Space Nine
41,QUARK,"   Which is what I've been telling    Chief O'Brien for the past week.    I begged him to have Rom repair    them. But you know what he said?    ""Rom's too busy upgrading the    sensor array."" Can you believe    that? Anyone can fix a sensor    array. But no one can fix the    holosuites like that idiot brother    of mine.       So you see, if anyone should be    arrested for negligence, it's    Chief O'Brien.",14   INT. PROMENADE - SECOND LEVEL,PROMENADE,INT.,,1996-10-11,Deep Space Nine
42,ODO,   Tell it to the magistrate.,14   INT. PROMENADE - SECOND LEVEL,PROMENADE,INT.,,1996-10-11,Deep Space Nine
43,BASHIR,"   ... There are no signs of any    permanent neural damage, though I    am reading some odd synaptic    potentials.       Let me ask you something -- does    my uniform look a little brighter    to you?",15   INT. INFIRMARY,INFIRMARY,INT.,,1996-10-11,Deep Space Nine
44,SISKO,   Yes... everything does.,15   INT. INFIRMARY,INFIRMARY,INT.,,1996-10-11,Deep Space Nine
45,SISKO,   Colors seem more intense... and    shapes are more... focused.,15   INT. INFIRMARY,INFIRMARY,INT.,,1996-10-11,Deep Space Nine
46,BASHIR,   That's called post-neural shock    syndrome. Your neural pathways    were overloaded by the plasma    burst. All external stimuli are    going to seem more pronounced.    ,15   INT. INFIRMARY,INFIRMARY,INT.,,1996-10-11,Deep Space Nine
47,BASHIR,"       In the meantime, enjoy the show.",15   INT. INFIRMARY,INFIRMARY,INT.,,1996-10-11,Deep Space Nine
48,JAKE,   So... did dinner get the Sisko    stamp of approval?,16   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,,1996-10-11,Deep Space Nine
49,SISKO,   Grandpa would be proud of you.,16   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,,1996-10-11,Deep Space Nine
50,JAKE,   I was a little worried I    overcooked the Lingta roast. I'm    glad you liked it.,16   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,,1996-10-11,Deep Space Nine
51,JAKE,   Can I get you anything else?,16   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,,1996-10-11,Deep Space Nine
52,SISKO,   I'm fine.,16   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,,1996-10-11,Deep Space Nine
53,JAKE,   I guess you'll be cooking tomorrow    night.,16   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,,1996-10-11,Deep Space Nine
54,SISKO,   Why's that?,16   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,,1996-10-11,Deep Space Nine
55,JAKE,       To welcome Kasidy back to the    station. Maybe prepare some of    that jambalaya she likes so much.,16   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,,1996-10-11,Deep Space Nine
56,SISKO,   We'll see.,16   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,,1996-10-11,Deep Space Nine
57,JAKE,"   Dad, Kasidy's spent six months in    prison for helping the Maquis --    she's paid for what she did.",16   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,,1996-10-11,Deep Space Nine
58,SISKO,       I suppose so.,16   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,,1996-10-11,Deep Space Nine
