,character,quote,scene,location,view,episode,date,series
0,BASHIR,"   -- I knew my paper would be    controversial, but I had no idea    it was going to turn the entire    conference upside-down. Believe    me, Jake, panel discussions    are usually a lot    more civilized than that.",2    INT. RUNABOUT,RUNABOUT,INT.,,1996-08-06,Deep Space Nine
1,JAKE,   I don't know... they seemed polite   enough to me.,2    INT. RUNABOUT,RUNABOUT,INT.,,1996-08-06,Deep Space Nine
2,BASHIR,   That was just a veneer.         My paper stepped on quite a few    toes. It's heresy to even    consider the possibility that    prion replication could be    inhibited by quantum resonance    effects.,2    INT. RUNABOUT,RUNABOUT,INT.,,1996-08-06,Deep Space Nine
3,BASHIR,   Aren't you going to take notes?,2    INT. RUNABOUT,RUNABOUT,INT.,,1996-08-06,Deep Space Nine
4,JAKE,   Good idea...,2    INT. RUNABOUT,RUNABOUT,INT.,,1996-08-06,Deep Space Nine
5,BASHIR,"   According to the so called    ""experts,"" it's all a matter of    amino acid re-sequencing and    disulfide shuffling -- quantum    dynamics has nothing to do with    it.",2    INT. RUNABOUT,RUNABOUT,INT.,,1996-08-06,Deep Space Nine
6,JAKE ,   I have absolutely no idea what    he's talking about.,2    INT. RUNABOUT,RUNABOUT,INT.,,1996-08-06,Deep Space Nine
7,BASHIR,"   But how can that be? After all,    peptide bonds can be reconfigured    on a quantum level.",2    INT. RUNABOUT,RUNABOUT,INT.,,1996-08-06,Deep Space Nine
8,JAKE  BASHIR," If I don't find a way     Now get this:  a few to get out of doing     months ago I was this article, my first     running a neural scan  writing assignment is     and noticed some  going to be my last     anomalous protein         readings. I thought  Maybe I should just     there must be some  write to the editors     mistake, so I ran an  at the Journal and     amino acid sequence to  tell them they should     be sure. But there it  find someone else to     was again, the prion  do the profile of     mutation rate had  Doctor Bashir.     spiked. I couldn't           believe it. It meant         the anomalous proteins         had to have a strong         quantum resonance.",2    INT. RUNABOUT,RUNABOUT,INT.,,1996-08-06,Deep Space Nine
9, readings. I thought," Maybe I should just     there must be some  write to the editors     mistake, so I ran an  at the Journal and     amino acid sequence to  tell them they should     be sure. But there it  find someone else to     was again, the prion  do the profile of     mutation rate had  Doctor Bashir.     spiked. I couldn't           believe it. It meant         the anomalous proteins         had to have a strong         quantum resonance.",2    INT. RUNABOUT,RUNABOUT,INT.,,1996-08-06,Deep Space Nine
10,Doctor Bashir.spiked. I couldn't believe it. It meant,        the anomalous proteins         had to have a strong         quantum resonance.,2    INT. RUNABOUT,RUNABOUT,INT.,,1996-08-06,Deep Space Nine
11,the anomalous proteins,        had to have a strong         quantum resonance.,2    INT. RUNABOUT,RUNABOUT,INT.,,1996-08-06,Deep Space Nine
12,had to have a strong,        quantum resonance.,2    INT. RUNABOUT,RUNABOUT,INT.,,1996-08-06,Deep Space Nine
13,BASHIR,   Do you follow so far?,2    INT. RUNABOUT,RUNABOUT,INT.,,1996-08-06,Deep Space Nine
14,JAKE,   Sort of...,2    INT. RUNABOUT,RUNABOUT,INT.,,1996-08-06,Deep Space Nine
15,BASHIR,   Good. Because they're the key --   the protein anomalies.,2    INT. RUNABOUT,RUNABOUT,INT.,,1996-08-06,Deep Space Nine
16,JAKE ,        Who cares about anomalies!,2    INT. RUNABOUT,RUNABOUT,INT.,,1996-08-06,Deep Space Nine
17,JAKE 	BASHIR," People want stories      about things they can    They indicate a relate to: life and    correlative increase death, good and evil.    in prion replication.      And that can only mean An outbreak of     one of two things -- Cartalian fever would    either the peptide be perfect - the     bonds are unstable, brave doctor battles    or some other factor the deadly virus.     is causing the        mutations.",2    INT. RUNABOUT,RUNABOUT,INT.,,1996-08-06,Deep Space Nine
18,People want stories," about things they can    They indicate a relate to: life and    correlative increase death, good and evil.    in prion replication.      And that can only mean An outbreak of     one of two things -- Cartalian fever would    either the peptide be perfect - the     bonds are unstable, brave doctor battles    or some other factor the deadly virus.     is causing the        mutations.",2    INT. RUNABOUT,RUNABOUT,INT.,,1996-08-06,Deep Space Nine
19,An outbreak ofone of two things --," Cartalian fever would    either the peptide be perfect - the     bonds are unstable, brave doctor battles    or some other factor the deadly virus.     is causing the        mutations.",2    INT. RUNABOUT,RUNABOUT,INT.,,1996-08-06,Deep Space Nine
