,character,quote,scene,location,view,episode,date,series
0,QUARK,"   Rom, I have delightful news.  It's    finally arrived.",1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
1,ROM,   It has?,1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
2,QUARK,   And I guarantee we're the only    establishment in this sector to offer    the entire cycle.,1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
3,ROM,"   We are?  Why that's marvelous, isn't    it, Morn?  Really... amazing.    (stares blankly at     PADD)   What cycle?",1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
4,QUARK,"   Idiot, don't you recognize profit    when you see it?  You're looking at    the latest Holosuite programs from    Phalonia Prime.",1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
5,QUARK,"   Yes, when it comes to designing adult    Holosuite programs, the Phalonians    display true genius.       If you don't believe me, take a peek    at the image menu.",1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
6,QUARK,"   Let's see, where to begin.  Ah, here    we go, Scenario Fourteen-C, ""A picnic    with the Pleasure Goddess of Rixx.""",1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
7,QUARK,       Now that's what I call a picnic.,1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
8,QUARK,       I believe Holosuite Six is    available.,1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
9,QUARK,"       That Morn, he always was a sucker    for a Phalonian Holo-program.",1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
10,QUARK,       What do you think you're doing?,1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
11,ROM,"   Nothing, brother.",1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
12,QUARK,   The story of your life.  Now get to    work.,1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
13,QUARK,"       If anyone wants me, I'll be in...       ... Holosuite Three.",1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
14,ODO ,   Quark!,1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
15,QUARK,"   Not now, Odo.",1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
16,ODO,   We have to talk.,1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
17,QUARK,   It'll have to wait.,1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
18,ODO,   It can't wait.,1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
19,QUARK,       Of course not.  Well make it fast.     I have... business to attend to.,1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
20,ODO,   You remember that Subytt freighter    we were discussing the other day?     The one you claimed was smuggling    defective isolinear rods to Bajor?,1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
21,QUARK,"   Yes, yes, what about it?",1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
22,ODO,"   Well, I conducted a little    investigation of that freighter, and    do you know what I discovered?",1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
23,QUARK,   That I was telling the truth?,1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
24,ODO,   That's right.  I arrested the first    officer and two of the crew.,1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
25,QUARK,"   Congratulations, Constable, I knew    you could do it.  Now if you don't    mind I'm needed upstairs.",1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
26,ODO,"   Hold on, I'm not finished with you.",1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
27,QUARK,"   Really, Odo, sometimes I think there's    no pleasing you.  I help you crack a    notorious smuggling ring, yet you    still insist on treating me like an    enemy.",1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
28,ODO,   You are my enemy.,1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
29,QUARK,   Then how do you explain my helping    you?,1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
30,ODO,"   That's just it, I can't explain it.",1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
31,QUARK,"   It's simple, really.  I figured we'd    been at each others' throats long    enough.  It's time we called a truce.",1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
32,ODO,   A truce?  You must be joking.,1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
33,QUARK,"   Ask that Subytt First Officer if I'm    joking.  From now on, you and I are    going to be friends.",1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
34,ODO,   You're up to something.,1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
35,QUARK,   Now why would you say that?,1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
36,ODO,   Because you're always up to something.,1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
37,QUARK,"   I can see it's going to take time,    but eventually you'll learn to trust    me.",1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
38,ODO,   That'll be the day.,1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
39,QUARK,    (very pleased with     himself)   I don't think I can remember Odo    looking quite so perplexed.,1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
40,ROM,   He's not alone.  Those Subytt    smugglers were a potential source of    great profit.,1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
41,QUARK,   Must I quote you the seventy-sixth    Rule of Acquisition?,1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
42,ROM,       The seventy-sixth rule...,1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
43,QUARK,"   ""Every once in a while, declare    peace.""       It confuses the hell out of your    enemies.",1    INT. QUARK'S,QUARK'S,INT.,,1993-07-02,Deep Space Nine
